Film_ID,Film_Title,Title_ID,Title_Name,Theatrical_Release_Date,Film_Runtime,Language,Market_Language,Release_Pattern,Performance_Type,Is_IMAX,Is_DBOX_Capable,Release_Status,Media_Class_Description,Is_4Dx,Genre_Hierarchy_1
22319,Reservoir Dogs,20316,Reservoir Dogs,1/3/2014,99,English,English,Excl,Alt Prog Film Event,0,0,B,Adult,0,Drama
22318,Devil's Knot,20315,DEVIL'S KNOT,1/24/2014,115,English,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
22317,The Suspect (Korean w/e.s.t),20314,The Suspect (Korean w/e.s.t),1/10/2014,137,Korean,English,Ltd,Film Presentation,0,0,B,Adult,0,Thriller
22316,Step Up: All In,20313,Step Up: All In,8/8/2014,112,English,English,Wide,Film Presentation,0,0,B,Adult,0,Drama
22315,The Lazarus Effect,20312,The Lazarus Effect,2/27/2015,83,English,English,Wide,Film Presentation,0,1,B,Adult,0,Horror
22314,Gods Of Egypt,20311,Gods Of Egypt,2/26/2016,127,English,English,Wide,Film Presentation,0,1,A,Adult,0,Action
22313,The Divergent Series: Allegiant,20310,The Divergent Series: Allegiant,3/18/2016,120,English,English,Wide,Film Presentation,0,1,A,Adult,0,Adaptation
22312,Takedown: The DNA of GSP,20309,Takedown: The DNA of GSP,2/20/2014,88,English,English,Ltd,Documentary,0,0,B,Adult,0,Foreign
22311,Opration noisettes,19659,The Nut Job,1/17/2014,86,French,French,Wide,Film Presentation,0,1,B,Family,0,Comedy
22310,Interstellaire (Version franaise),19827,Interstellar,11/7/2014,169,French,French,Wide,Film Presentation,0,1,A,Adult,0,Drama
22309,La petite Reine ,20308,La petite Reine: Downfall of a champion (French w/e.s.t),6/13/2014,108,French,French,Ltd,Film Presentation,0,0,B,Adult,0,Drama
22308,L'autre femme,19745,The Other Woman,4/25/2014,109,French,French,Wide,Film Presentation,0,0,B,Adult,0,Comedy
22307,La marche ,20307,The marchers,4/11/2014,120,French,French,Ltd,Film Presentation,0,0,B,Adult,0,Drama
22306,Anglique,20306,Anglique,3/21/2014,113,French,French,Ltd,Film Presentation,0,0,B,Adult,0,Adventure
22305,Marina (Flamant s.t.f.),20305,Marina (Flamant s.t.f.),3/7/2014,118,Flemish,French,Ltd,Film Presentation,0,0,B,Adult,0,Drama
22304,Clibataires? ou presque,19896,That Awkward Moment,1/31/2014,95,French,French,Wide,Film Presentation,0,0,A,Adult,0,Comedy
22303,The Great Beauty (Italian w/e.s.t.),20188,The Great Beauty (Italian w/e.s.t.),1/24/2014,142,Italian,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
22302,Oculus,20304,Oculus,4/11/2014,105,English,English,Wide,Film Presentation,0,0,B,Adult,0,Horror
22301,Beyond The Lights,20303,Beyond The Lights,11/14/2014,116,English,English,Wide,Film Presentation,0,0,B,Adult,0,Drama
22300,Pan,20302,Pan,10/9/2015,112,English,English,Wide,Film Presentation,0,1,B,Family,0,Drama
22299,The Grand Seduction,20301,The Grand Seduction,5/30/2014,115,English,English,Ltd,Film Presentation,0,0,B,Adult,0,Comedy
22298,A Haunted House 2,20300,A Haunted House 2,4/18/2014,87,English,English,Wide,Film Presentation,0,0,B,Adult,0,Comedy
22297,Veronica Mars,20299,Veronica Mars,3/14/2014,108,English,English,Ltd,Television Event,0,0,B,Adult,0,Drama
22296,No Clue,20298,No Clue,3/7/2014,97,English,English,Ltd,Film Presentation,0,0,B,Adult,0,Comedy
22295,Three Days In Havana,20297,Three Days In Havana,3/28/2014,83,English,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
22294,Personal Tailor (Mandarin w/e.s.t.),20296,Personal Tailor (Mandarin w/e.s.t.),12/20/2013,118,Mandarin,English,Ltd,Film Presentation,0,0,B,Adult,0,Comedy
22293,Edge Of Tomorrow: An IMAX 3D Experience?,19177,Edge Of Tomorrow,6/6/2014,113,English,English,Wide,Film Presentation,1,0,A,Adult,0,Adaptation
22292,Godzilla: An IMAX 3D Experience? ,19142,Godzilla 2014,5/16/2014,123,English,English,Wide,Film Presentation,1,0,A,Adult,0,Action
22291,The Amazing Spider-Man 2: An IMAX 3D Experience?,18483,The Amazing Spider-Man 2,5/2/2014,144,English,English,Wide,Film Presentation,1,0,A,Adult,0,Adaptation
22290,Les Voisins,20016,Neighbors,5/9/2014,96,French,French,Wide,Film Presentation,0,0,B,Adult,0,Comedy
22289,Private Event - Royal Winnipeg ballet,20295,Private Event - Royal Winnipeg ballet,2/20/2014,240,English,English,Excl,Stage Performance,0,0,B,Adult,0,Unknown
22288,San Andreas,20294,San Andreas,5/29/2015,108,English,English,Wide,Film Presentation,0,1,B,Adult,0,Action
22287,Jane Got A Gun,20293,Jane Got A Gun,12/31/9999,999,English,English,Wide,Film Presentation,0,0,B,Adult,0,Drama
22286,X-Men: Apocalypse,20292,X-Men: Apocalypse,5/27/2016,144,English,English,Wide,Film Presentation,0,1,A,Adult,0,Adaptation
22285,Jason Bourne,20291,Jason Bourne,7/29/2016,123,English,English,Wide,Film Presentation,0,1,A,Adult,0,Adaptation
22284,Lucy,20290,Lucy,7/25/2014,89,English,English,Wide,Film Presentation,0,1,A,Adult,0,Action
22283,Draft Day,20289,Draft Day,4/11/2014,110,English,English,Wide,Film Presentation,0,0,A,Adult,0,Drama
22282,L'aube de la plante des singes,18921,Dawn Of The Planet Of The Apes,7/11/2014,131,French,French,Wide,Film Presentation,0,1,A,Adult,0,Drama
22281,Blood Glacier - A Sinister Cinema Presentation,20288,Blood Glacier - A Sinister Cinema Presentation,6/19/2014,98,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Thriller
22280,Cabin Fever Patient Zero - A Sinister Cinema Presentation,20287,Cabin Fever Patient Zero - A Sinister Cinema Presentation,5/29/2014,91,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Thriller
22279,In Fear - A Sinister Cinema Presentation,20286,In Fear - A Sinister Cinema Presentation,3/13/2014,85,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Thriller
22278,Odd Thomas - A Sinister Cinema Presentation,20285,Odd Thomas - A Sinister Cinema Presentation,2/13/2014,100,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Adaptation
22277,The Battery - A Sinister Cinema Presentation,20284,The Battery - A Sinister Cinema Presentation,4/17/2014,101,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Horror
22276,Friend 2: The Legacy (Korean w/e.s.t.),20283,Friend 2: The Legacy (Korean w/e.s.t.),12/13/2013,124,Korean,English,Ltd,Film Presentation,0,0,B,Adult,0,Action
22275,WWE Money in the Bank (formerly Payback) - 2014,20282,WWE Money in the Bank (formerly Payback) - 2014,6/29/2014,180,English,English,Wide,Sporting Event,0,0,B,Adult,0,Unknown
22274,WWE Payback (formerly Over The Limit) - 2014 ,20281,WWE Payback (formerly Over The Limit) - 2014,6/1/2014,180,English,English,Ltd,Sporting Event,0,0,B,Adult,0,Unknown
22273,WWE Extreme Rules - 2014,20280,WWE Extreme Rules - 2014,5/4/2014,180,English,English,Ltd,Sporting Event,0,0,B,Adult,0,Unknown
22272,WWE WrestleMania XXX - 2014,20279,WWE WrestleMania XXX - 2014,12/31/9999,240,English,English,Ltd,Sporting Event,0,0,B,Adult,0,Unknown
22271,WWE Elimination Chamber - 2014,20278,WWE Elimination Chamber - 2014,2/23/2014,180,English,English,Ltd,Sporting Event,0,0,B,Adult,0,Unknown
22270,WWE Royal Rumble - 2014,20277,WWE Royal Rumble - 2014,1/26/2014,180,English,English,Ltd,Sporting Event,0,0,B,Adult,0,Unknown
22269,When The Love Is Gone (Tagalog w/e.s.t.),20276,When The Love Is Gone (Tagalog w/e.s.t.),12/6/2013,113,Filipino,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
22268,Commitment (Korean w/e.s.t.),20275,Commitment (Korean w/e.s.t.),12/6/2013,108,Korean,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
22267,R...Rajkumar (Hindi w/e.s.t.),20274,R...Rajkumar (Hindi w/e.s.t.),12/6/2013,145,Hindi,English,Ltd,Film Presentation,0,0,B,Adult,0,Action
22266,Love Yoou Soniye (Punjabi w/e.s.t.),20273,Love Yoou Soniye (Punjabi w/e.s.t.),12/6/2013,135,Punjabi,English,Ltd,Film Presentation,0,0,B,Adult,0,Comedy
22265,Fanny (French w/e.s.t.),20145,Fanny (French w/e.s.t.),12/20/2013,102,French,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
22264,This Is Where I Leave You,20272,This Is Where I Leave You,9/19/2014,104,English,English,Wide,Film Presentation,0,0,B,Adult,0,Drama
22263,Blackhat,20271,Blackhat,1/16/2015,133,English,English,Wide,Film Presentation,0,0,A,Adult,0,Drama
22262,Le septime fils,18440,Seventh Son,2/6/2015,103,French,French,Wide,Film Presentation,0,1,B,Adult,0,Adaptation
22261,The Mummy,20270,The Mummy,6/9/2017,107,English,English,Wide,Film Presentation,0,1,A,Adult,0,Action
22260,The Boy Next Door,20269,The Boy Next Door,1/23/2015,91,English,English,Wide,Film Presentation,0,0,B,Adult,0,Drama
22259,Friday The 13th,20268,Friday The 13th,12/31/9999,999,English,English,Wide,Film Presentation,0,0,A,None,0,Suspense
22258,Les avions : les pompiers du ciel,19877,Planes: Fire and Rescue,7/18/2014,84,French,French,Wide,Film Presentation,0,1,A,Family,0,Comedy
22257,Divergence,19141,Divergent,3/21/2014,140,French,French,Wide,Film Presentation,0,0,A,Adult,0,Adaptation
22256,L'hritier du diable,,,19744,,Unknown,90,French,French,Wide,Film Presentation,20:57.6,,,0
22255,La fte du travail,19777,Labor Day,1/31/2014,112,French,French,Wide,Film Presentation,0,0,A,Adult,0,Drama
22254,Quelques heures de printemps,20267,Quelques heures de printemps,1/10/2014,108,French,French,Ltd,Film Presentation,0,0,B,Adult,0,Drama
22253,20 ans d'cart,20266,20 ans d'cart,12/31/9999,94,French,French,Ltd,Film Presentation,0,0,B,None,0,Comedy
22252,"Believe, de Justin Bieber (anglais avec s.t.f.)",20172,Justin Bieber: Believe The Movie,12/25/2013,93,English,French,Ltd,Film Presentation,0,0,B,Family,0,Documentary
22251,Evangelion 3.0 You Can (Not) Redo,20265,Evangelion 3.0 You Can (Not) Redo,1/11/2014,95,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Action
22250,Le Fils de Dieu,20169,Son Of God,2/28/2014,139,French,French,Wide,Film Presentation,0,0,A,Adult,0,Drama
22249,Home Alone,20264,Home Alone,12/20/2013,103,English,English,Excl,Alt Prog Film Event,0,0,B,Family,0,Comedy
22248,Die Hard 2,20263,Die Hard 2,12/27/2013,125,English,English,Excl,Alt Prog Film Event,0,0,B,Adult,0,Adaptation
22247,Love Actually,12426,Love Actually (2003),12/27/2013,135,English,English,Excl,Alt Prog Film Event,0,0,B,Adult,0,Comedy
22246,Scrooged,20261,Scrooged,12/31/9999,101,English,English,Excl,Alt Prog Film Event,0,0,B,Adult,0,Comedy
22245,The King of Comedy,20260,The King of Comedy,12/10/2013,109,English,English,Excl,Alt Prog Film Event,0,0,B,Adult,0,Drama
22244,National Lampoon's Christmas Vacation,20259,National Lampoon's Christmas Vacation,12/31/9999,97,English,English,Excl,Alt Prog Film Event,0,0,B,Adult,0,Comedy
22243,CBGB ,20258,CBGB,11/29/2013,101,English,English,Excl,Alt Prog Film Event,0,0,B,Adult,0,Drama
22242,Naveena Saraswathi Sabatham (Tamil w/e.s.t.),20257,Naveena Saraswathi Sabatham (Tamil w/e.s.t.),11/29/2013,141,Tamil,English,Ltd,Film Presentation,0,0,B,Adult,0,Comedy
22241,Passengers,20256,Passengers,12/31/9999,999,English,English,Wide,Film Presentation,0,0,B,None,0,Romance
22240,Paddington,20255,Paddington,1/16/2015,96,English,English,Wide,Film Presentation,0,0,A,Family,0,Adaptation
22239,Insidious Chapter 3,20254,Insidious Chapter 3,6/5/2015,98,English,English,Wide,Film Presentation,0,0,B,Adult,0,Sequel
22238,The Professional - A Most Wanted Movies Presentation,20253,The Professional - A Most Wanted Movies Presentation,3/20/2014,110,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Drama
22237,V for Vendetta - A Most Wanted Movies Presentation,20252,V for Vendetta - A Most Wanted Movies Presentation,1/9/2014,132,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Adaptation
22236,Mad Max: Fury Road,20251,Mad Max: Fury Road,5/15/2015,121,English,English,Wide,Film Presentation,0,1,A,Adult,0,Action
22235,The Purge: Anarchy,20250,The Purge: Anarchy,7/18/2014,104,English,English,Wide,Film Presentation,0,0,A,Adult,0,Suspense
22234,Dumb and Dumber To,20249,Dumb and Dumber To,11/14/2014,110,English,English,Wide,Film Presentation,0,0,A,Adult,0,Comedy
22233,When Jews Were Funny,20248,When Jews Were Funny,11/22/2013,90,English,English,Ltd,Film Presentation,0,0,B,Adult,0,Comedy
22232,Singh Saab The Great (Hindi w/e.s.t.),20247,Singh Saab The Great (Hindi w/e.s.t.),11/22/2013,150,Hindi,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
22231,Esclave pendant douze ans,19905,12 Years A Slave,11/22/2013,134,French,French,Wide,Film Presentation,0,0,B,Adult,0,Drama
22230,Tootsie - A Classic Film Series Presentation,20246,Tootsie - A Classic Film Series Presentation,3/9/2014,116,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Comedy
22229,It Happened One Night - A Classic Film Series Presentation,20245,It Happened One Night - A Classic Film Series Presentation,4/7/2014,105,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Comedy
22228,The Big Chill - A Classic Film Series Presentation,20244,The Big Chill - A Classic Film Series Presentation,2/10/2014,105,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Drama
22227,An Affair to Remember - A Classic Film Series Presentation,20243,An Affair to Remember - A Classic Film Series Presentation,12/31/2013,119,English,English,Ltd,Alt Prog Film Event,0,0,B,Family,0,Drama
22226,Mission: Impossible Rogue Nation,20242,Mission: Impossible Rogue Nation,7/31/2015,131,English,English,Wide,Film Presentation,0,1,A,Adult,0,Adaptation
22225,Spy,20241,Spy,6/5/2015,120,English,English,Wide,Film Presentation,0,0,B,Adult,0,Comedy
22224,Unfinished Business,20240,Unfinished Business,3/6/2015,91,English,English,Wide,Film Presentation,0,0,B,Adult,0,Comedy
22223,Tim's Vermeer,20239,Tim's Vermeer,2/21/2014,80,English,English,Ltd,Film Presentation,0,0,B,Adult,0,Documentary
22222,Gloria (Spanish w/e.s.t.),20238,Gloria (Spanish w/e.s.t.),2/14/2014,110,Spanish,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
22221,AKA Doc Pomus,20237,AKA Doc Pomus,12/6/2013,99,English,English,Ltd,Film Presentation,0,0,B,Adult,0,Documentary
22220,Monstres contre Aliens - Les films en famille,20236,Monsters vs. Aliens - A Family Favourites Presentation,3/29/2014,94,French,French,Ltd,Alt Prog Film Event,0,0,B,Family,0,Comedy
22219,Monsters vs. Aliens - A Family Favourites Presentation,20236,Monsters vs. Aliens - A Family Favourites Presentation,3/29/2014,94,English,English,Ltd,Alt Prog Film Event,0,0,B,Family,0,Comedy
22218,Les petits garnements - Les films en famille,20235,Les petits garnements - Les films en famille,3/22/2014,82,French,French,Ltd,Alt Prog Film Event,0,0,B,Family,0,Comedy
22217,The Little Rascals - A Family Favourites Presentation,20235,Les petits garnements - Les films en famille,3/22/2014,82,English,English,Ltd,Alt Prog Film Event,0,0,B,Family,0,Comedy
22216,Dtestable moi - les films en famille,20234,Despicable Me - A Family Favourites Presentation,3/15/2014,95,French,French,Ltd,Alt Prog Film Event,0,0,B,Family,0,Comedy
22215,Despicable Me - A Family Favourites Presentation,20234,Despicable Me - A Family Favourites Presentation,3/15/2014,95,English,English,Ltd,Alt Prog Film Event,0,0,B,Family,0,Comedy
22214,Histoire de dauphin - Les films en famille,20233,Dolphin Tale - A Family Favourites Presentation,3/8/2014,113,French,French,Ltd,Alt Prog Film Event,0,0,B,Family,0,Drama
22213,Dolphin Tale - A Family Favourites Presentation,20233,Dolphin Tale - A Family Favourites Presentation,3/8/2014,113,English,English,Ltd,Alt Prog Film Event,0,0,B,Family,0,Drama
22212,Gnomo et Juliette - Les films en famille,20231,Gnomeo & Juliet - A Family Favourites Presentation,3/1/2014,84,French,French,Ltd,Alt Prog Film Event,0,0,B,Family,0,Comedy
22211,The Legend Of Hercules,20232,The Legend Of Hercules,12/31/9999,999,English,English,Wide,Film Presentation,0,0,B,Adult,0,Action
22210,Gnomeo & Juliet - A Family Favourites Presentation,20231,Gnomeo & Juliet - A Family Favourites Presentation,3/1/2014,84,English,English,Ltd,Alt Prog Film Event,0,0,B,Family,0,Comedy
22209,Chats et chiens - Les films en famille,20229,Cats & Dogs - A Family Favourites Presentation,2/22/2014,87,French,French,Ltd,Alt Prog Film Event,0,0,B,Family,0,Comedy
22208,Cats & Dogs - A Family Favourites Presentation,20229,Cats & Dogs - A Family Favourites Presentation,2/22/2014,87,English,English,Ltd,Alt Prog Film Event,0,0,B,Family,0,Comedy
22207,Il pleut des hamburgers - Les films en famille (2014),20228,Cloudy With a Chance of Meatballs - A Family Favourites Presentation (2014),12/31/9999,90,French,French,Ltd,Alt Prog Film Event,0,0,B,Family,0,Adaptation
22206,Cloudy With a Chance of Meatballs - A Family Favourites Presentation (2014),20228,Cloudy With a Chance of Meatballs - A Family Favourites Presentation (2014),12/31/9999,90,English,English,Ltd,Alt Prog Film Event,0,0,B,Family,0,Adaptation
22205,The Past (French w/e.s.t.),20227,The Past (French w/e.s.t.),1/17/2014,130,French,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
22204,The Invisible Woman,20226,The Invisible Woman,1/17/2014,112,English,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
22203,Hold Fast,20225,Hold Fast,12/6/2013,93,English,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
22202,Une aventure de Cendrillon - Les films en famille,20223,A Cinderella Story - A Family Favourites Presentation,2/8/2014,95,French,French,Wide,Alt Prog Film Event,0,0,B,Family,0,Comedy
22201,The Armstrong Lie,20224,The Armstrong Lie,11/29/2013,124,English,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
22200,A Cinderella Story - A Family Favourites Presentation,20223,A Cinderella Story - A Family Favourites Presentation,2/8/2014,95,English,English,Wide,Alt Prog Film Event,0,0,B,Family,0,Comedy
22199,"Petit-Pied, le dinosaure - Les films en famille (2014)",20221,The Land Before Time - A Family Favourites Presentation (2014),2/1/2014,69,French,French,Ltd,Alt Prog Film Event,0,0,B,Family,0,Adventure
22198,Empire Of Dirt,20222,Empire Of Dirt,11/22/2013,99,English,English,Ltd,Film Presentation,0,0,B,Adult,0,Comedy
22197,The Land Before Time - A Family Favourites Presentation (2014),18708,The Land Before Time - A Family Favourites Presentation (2012),2/1/2014,69,English,English,Ltd,Alt Prog Film Event,0,0,B,Family,0,Adventure
22196,Les Schtroumpfs - Les films en famille (2011),20220,The Smurfs - A Family Favourites Presentation (2011),1/25/2014,97,French,French,Ltd,Alt Prog Film Event,0,0,B,Family,0,Comedy
22195,The Smurfs - A Family Favourites Presentation (2011),20220,The Smurfs - A Family Favourites Presentation (2011),1/25/2014,97,English,English,Ltd,Alt Prog Film Event,0,0,B,Family,0,Comedy
22194,? la croise des mondes - La boussole d'or - Les films en famille,20219,The Golden Compass - A Family Favourites Presentation,1/18/2014,113,French,French,Ltd,Alt Prog Film Event,0,0,B,Family,0,Drama
22193,The Golden Compass - A Family Favourites Presentation,20219,The Golden Compass - A Family Favourites Presentation,1/18/2014,113,English,English,Ltd,Alt Prog Film Event,0,0,B,Family,0,Drama
